1162.03,1162.7,1161.28,1161.62,1.4200000000000728,0.41000000000008185,0.41000000000008185,0.6700000000000728,0.33999999999991815,50,1159.2459999999999,1162.03,0,1.4200000000000728,1159.13,1162.23,1159.13,1161.71,3.099999999999909,-2.5799999999999272,2.5799999999999272,0.5199999999999818,0,50,1159.0739999999998,1159.13,0,3.099999999999909,1157.78,1159.06,1157.78,1158.9,1.2799999999999727,-1.1200000000001182,1.1200000000001182,0.15999999999985448,0,50,1158.1493333333333,1157.78,0,1.2799999999999727,1158.28,1159.19,1157.55,1157.55,1.6400000000001,0.7300000000000182,0.7300000000000182,0.9100000000000819,0,50,1157.272888888889,1158.28,0,1.6400000000001,1159.01,1159.81,1158.61,1158.62,1.2000000000000455,0.39000000000010004,0.39000000000010004,0.7999999999999545,0.009999999999990905,50,1156.691925925926,1159.01,0,1.2000000000000455,1158.73,1160.07,1157.96,1158.86,2.1099999999999,-0.12999999999988177,0.12999999999988177,1.2100000000000364,0.7699999999999818,50,1156.3612839506172,1158.73,0,2.1099999999999,1156.3,1159.12,1156.3,1158.87,2.8199999999999363,-2.5699999999999363,2.5699999999999363,0.25,0,50,1156.3,1156.3,0,2.8199999999999363,1155.52,1156.84,1154.86,1156.49,1.9800000000000182,-0.9700000000000273,0.9700000000000273,0.34999999999990905,0.6600000000000819,50,1155.52,1155.52,0,1.9800000000000182,1155.53,1156.28,1155.36,1155.74,0.9200000000000728,-0.21000000000003638,0.21000000000003638,0.5399999999999636,0.17000000000007276,50,1155.53,1155.53,0,0.9200000000000728,1155.7,1157.22,1154.87,1154.88,2.3500000000001364,0.8199999999999363,0.8199999999999363,1.5199999999999818,0.010000000000218279,50,1155.7,1155.7,0,2.3500000000001364,0
1159.13,1162.23,1159.13,1161.71,3.099999999999909,-2.5799999999999272,2.5799999999999272,0.5199999999999818,0,50,1158.586,1159.13,0,3.099999999999909,1157.78,1159.06,1157.78,1158.9,1.2799999999999727,-1.1200000000001182,1.1200000000001182,0.15999999999985448,0,50,1157.824,1157.78,0,1.2799999999999727,1158.28,1159.19,1157.55,1157.55,1.6400000000001,0.7300000000000182,0.7300000000000182,0.9100000000000819,0,50,1157.056,1158.28,0,1.6400000000001,1159.01,1159.81,1158.61,1158.62,1.2000000000000455,0.39000000000010004,0.39000000000010004,0.7999999999999545,0.009999999999990905,50,1156.5473333333334,1159.01,0,1.2000000000000455,1158.73,1160.07,1157.96,1158.86,2.1099999999999,-0.12999999999988177,0.12999999999988177,1.2100000000000364,0.7699999999999818,50,1156.264888888889,1158.73,0,2.1099999999999,1156.3,1159.12,1156.3,1158.87,2.8199999999999363,-2.5699999999999363,2.5699999999999363,0.25,0,50,1155.6632592592593,1156.3,0,2.8199999999999363,1155.52,1156.84,1154.86,1156.49,1.9800000000000182,-0.9700000000000273,0.9700000000000273,0.34999999999990905,0.6600000000000819,50,1155.52,1155.52,0,1.9800000000000182,1155.53,1156.28,1155.36,1155.74,0.9200000000000728,-0.21000000000003638,0.21000000000003638,0.5399999999999636,0.17000000000007276,50,1155.53,1155.53,0,0.9200000000000728,1155.7,1157.22,1154.87,1154.88,2.3500000000001364,0.8199999999999363,0.8199999999999363,1.5199999999999818,0.010000000000218279,50,1155.7,1155.7,0,2.3500000000001364,1154.46,1155.41,1153.92,1155.3,1.490000000000009,-0.8399999999999181,0.8399999999999181,0.11000000000012733,0.5399999999999636,50,1154.46,1154.46,0,1.490000000000009,1
1157.78,1159.06,1157.78,1158.9,1.2799999999999727,-1.1200000000001182,1.1200000000001182,0.15999999999985448,0,50,1158.02,1157.78,0,1.2799999999999727,1158.28,1159.19,1157.55,1157.55,1.6400000000001,0.7300000000000182,0.7300000000000182,0.9100000000000819,0,50,1157.1866666666667,1158.28,0,1.6400000000001,1159.01,1159.81,1158.61,1158.62,1.2000000000000455,0.39000000000010004,0.39000000000010004,0.7999999999999545,0.009999999999990905,50,1156.6344444444444,1159.01,0,1.2000000000000455,1158.73,1160.07,1157.96,1158.86,2.1099999999999,-0.12999999999988177,0.12999999999988177,1.2100000000000364,0.7699999999999818,50,1156.322962962963,1158.73,0,2.1099999999999,1156.3,1159.12,1156.3,1158.87,2.8199999999999363,-2.5699999999999363,2.5699999999999363,0.25,0,50,1155.701975308642,1156.3,0,2.8199999999999363,1155.52,1156.84,1154.86,1156.49,1.9800000000000182,-0.9700000000000273,0.9700000000000273,0.34999999999990905,0.6600000000000819,50,1155.781316872428,1155.52,0,1.9800000000000182,1155.53,1156.28,1155.36,1155.74,0.9200000000000728,-0.21000000000003638,0.21000000000003638,0.5399999999999636,0.17000000000007276,50,1155.53,1155.53,0,0.9200000000000728,1155.7,1157.22,1154.87,1154.88,2.3500000000001364,0.8199999999999363,0.8199999999999363,1.5199999999999818,0.010000000000218279,50,1155.7,1155.7,0,2.3500000000001364,1154.46,1155.41,1153.92,1155.3,1.490000000000009,-0.8399999999999181,0.8399999999999181,0.11000000000012733,0.5399999999999636,50,1154.46,1154.46,0,1.490000000000009,1155.94,1155.94,1153.17,1154.34,2.769999999999982,1.6000000000001364,1.6000000000001364,0,1.1699999999998454,50,1155.94,1155.94,0,2.769999999999982,0
1158.28,1159.19,1157.55,1157.55,1.6400000000001,0.7300000000000182,0.7300000000000182,0.9100000000000819,0,50,1157.568,1158.28,0,1.6400000000001,1159.01,1159.81,1158.61,1158.62,1.2000000000000455,0.39000000000010004,0.39000000000010004,0.7999999999999545,0.009999999999990905,50,1156.8886666666667,1159.01,0,1.2000000000000455,1158.73,1160.07,1157.96,1158.86,2.1099999999999,-0.12999999999988177,0.12999999999988177,1.2100000000000364,0.7699999999999818,50,1156.4924444444446,1158.73,0,2.1099999999999,1156.3,1159.12,1156.3,1158.87,2.8199999999999363,-2.5699999999999363,2.5699999999999363,0.25,0,50,1155.8149629629631,1156.3,0,2.8199999999999363,1155.52,1156.84,1154.86,1156.49,1.9800000000000182,-0.9700000000000273,0.9700000000000273,0.34999999999990905,0.6600000000000819,50,1155.8566419753088,1155.52,0,1.9800000000000182,1155.53,1156.28,1155.36,1155.74,0.9200000000000728,-0.21000000000003638,0.21000000000003638,0.5399999999999636,0.17000000000007276,50,1155.6310946502058,1155.53,0,0.9200000000000728,1155.7,1157.22,1154.87,1154.88,2.3500000000001364,0.8199999999999363,0.8199999999999363,1.5199999999999818,0.010000000000218279,50,1155.7,1155.7,0,2.3500000000001364,1154.46,1155.41,1153.92,1155.3,1.490000000000009,-0.8399999999999181,0.8399999999999181,0.11000000000012733,0.5399999999999636,50,1154.46,1154.46,0,1.490000000000009,1155.94,1155.94,1153.17,1154.34,2.769999999999982,1.6000000000001364,1.6000000000001364,0,1.1699999999998454,50,1155.94,1155.94,0,2.769999999999982,1155.18,1156.01,1153.98,1155.85,2.0299999999999727,-0.6699999999998454,0.6699999999998454,0.16000000000008185,1.2000000000000455,50,1155.18,1155.18,0,2.0299999999999727,0
1159.01,1159.81,1158.61,1158.62,1.2000000000000455,0.39000000000010004,0.39000000000010004,0.7999999999999545,0.009999999999990905,50,1157.0179999999998,1159.01,0,1.2000000000000455,1158.73,1160.07,1157.96,1158.86,2.1099999999999,-0.12999999999988177,0.12999999999988177,1.2100000000000364,0.7699999999999818,50,1156.5786666666665,1158.73,0,2.1099999999999,1156.3,1159.12,1156.3,1158.87,2.8199999999999363,-2.5699999999999363,2.5699999999999363,0.25,0,50,1155.8724444444445,1156.3,0,2.8199999999999363,1155.52,1156.84,1154.86,1156.49,1.9800000000000182,-0.9700000000000273,0.9700000000000273,0.34999999999990905,0.6600000000000819,50,1155.894962962963,1155.52,0,1.9800000000000182,1155.53,1156.28,1155.36,1155.74,0.9200000000000728,-0.21000000000003638,0.21000000000003638,0.5399999999999636,0.17000000000007276,50,1155.6566419753087,1155.53,0,0.9200000000000728,1155.7,1157.22,1154.87,1154.88,2.3500000000001364,0.8199999999999363,0.8199999999999363,1.5199999999999818,0.010000000000218279,50,1155.7210946502057,1155.7,0,2.3500000000001364,1154.46,1155.41,1153.92,1155.3,1.490000000000009,-0.8399999999999181,0.8399999999999181,0.11000000000012733,0.5399999999999636,50,1154.46,1154.46,0,1.490000000000009,1155.94,1155.94,1153.17,1154.34,2.769999999999982,1.6000000000001364,1.6000000000001364,0,1.1699999999998454,50,1155.94,1155.94,0,2.769999999999982,1155.18,1156.01,1153.98,1155.85,2.0299999999999727,-0.6699999999998454,0.6699999999998454,0.16000000000008185,1.2000000000000455,50,1155.18,1155.18,0,2.0299999999999727,1155.85,1156.56,1154.61,1154.85,1.9500000000000455,1,1,0.7100000000000364,0.2400000000000091,50,1155.85,1155.85,0,1.9500000000000455,0
1158.73,1160.07,1157.96,1158.86,2.1099999999999,-0.12999999999988177,0.12999999999988177,1.2100000000000364,0.7699999999999818,50,1156.356,1158.73,0,2.1099999999999,1156.3,1159.12,1156.3,1158.87,2.8199999999999363,-2.5699999999999363,2.5699999999999363,0.25,0,50,1155.724,1156.3,0,2.8199999999999363,1155.52,1156.84,1154.86,1156.49,1.9800000000000182,-0.9700000000000273,0.9700000000000273,0.34999999999990905,0.6600000000000819,50,1155.796,1155.52,0,1.9800000000000182,1155.53,1156.28,1155.36,1155.74,0.9200000000000728,-0.21000000000003638,0.21000000000003638,0.5399999999999636,0.17000000000007276,50,1155.5906666666667,1155.53,0,0.9200000000000728,1155.7,1157.22,1154.87,1154.88,2.3500000000001364,0.8199999999999363,0.8199999999999363,1.5199999999999818,0.010000000000218279,50,1155.6771111111111,1155.7,0,2.3500000000001364,1154.46,1155.41,1153.92,1155.3,1.490000000000009,-0.8399999999999181,0.8399999999999181,0.11000000000012733,0.5399999999999636,50,1155.4014074074073,1154.46,0,1.490000000000009,1155.94,1155.94,1153.17,1154.34,2.769999999999982,1.6000000000001364,1.6000000000001364,0,1.1699999999998454,50,1155.94,1155.94,0,2.769999999999982,1155.18,1156.01,1153.98,1155.85,2.0299999999999727,-0.6699999999998454,0.6699999999998454,0.16000000000008185,1.2000000000000455,50,1155.18,1155.18,0,2.0299999999999727,1155.85,1156.56,1154.61,1154.85,1.9500000000000455,1,1,0.7100000000000364,0.2400000000000091,50,1155.85,1155.85,0,1.9500000000000455,1154.85,1156.2,1154.71,1155.25,1.490000000000009,-0.40000000000009095,0.40000000000009095,0.9500000000000455,0.13999999999987267,50,1154.85,1154.85,0,1.490000000000009,1
1156.3,1159.12,1156.3,1158.87,2.8199999999999363,-2.5699999999999363,2.5699999999999363,0.25,0,50,1155.502,1156.3,0,2.8199999999999363,1155.52,1156.84,1154.86,1156.49,1.9800000000000182,-0.9700000000000273,0.9700000000000273,0.34999999999990905,0.6600000000000819,50,1155.648,1155.52,0,1.9800000000000182,1155.53,1156.28,1155.36,1155.74,0.9200000000000728,-0.21000000000003638,0.21000000000003638,0.5399999999999636,0.17000000000007276,50,1155.492,1155.53,0,0.9200000000000728,1155.7,1157.22,1154.87,1154.88,2.3500000000001364,0.8199999999999363,0.8199999999999363,1.5199999999999818,0.010000000000218279,50,1155.6113333333333,1155.7,0,2.3500000000001364,1154.46,1155.41,1153.92,1155.3,1.490000000000009,-0.8399999999999181,0.8399999999999181,0.11000000000012733,0.5399999999999636,50,1155.3575555555556,1154.46,0,1.490000000000009,1155.94,1155.94,1153.17,1154.34,2.769999999999982,1.6000000000001364,1.6000000000001364,0,1.1699999999998454,50,1155.275037037037,1155.94,0,2.769999999999982,1155.18,1156.01,1153.98,1155.85,2.0299999999999727,-0.6699999999998454,0.6699999999998454,0.16000000000008185,1.2000000000000455,50,1155.18,1155.18,0,2.0299999999999727,1155.85,1156.56,1154.61,1154.85,1.9500000000000455,1,1,0.7100000000000364,0.2400000000000091,50,1155.85,1155.85,0,1.9500000000000455,1154.85,1156.2,1154.71,1155.25,1.490000000000009,-0.40000000000009095,0.40000000000009095,0.9500000000000455,0.13999999999987267,50,1154.85,1154.85,0,1.490000000000009,1155.11,1155.45,1154.41,1155.18,1.0399999999999636,-0.07000000000016371,0.07000000000016371,0.2699999999999818,0.6999999999998181,50,1155.11,1155.11,0,1.0399999999999636,0
1155.52,1156.84,1154.86,1156.49,1.9800000000000182,-0.9700000000000273,0.9700000000000273,0.34999999999990905,0.6600000000000819,50,1155.4299999999998,1155.52,0,1.9800000000000182,1155.53,1156.28,1155.36,1155.74,0.9200000000000728,-0.21000000000003638,0.21000000000003638,0.5399999999999636,0.17000000000007276,50,1155.3466666666666,1155.53,0,0.9200000000000728,1155.7,1157.22,1154.87,1154.88,2.3500000000001364,0.8199999999999363,0.8199999999999363,1.5199999999999818,0.010000000000218279,50,1155.5144444444443,1155.7,0,2.3500000000001364,1154.46,1155.41,1153.92,1155.3,1.490000000000009,-0.8399999999999181,0.8399999999999181,0.11000000000012733,0.5399999999999636,50,1155.2929629629627,1154.46,0,1.490000000000009,1155.94,1155.94,1153.17,1154.34,2.769999999999982,1.6000000000001364,1.6000000000001364,0,1.1699999999998454,50,1155.2319753086417,1155.94,0,2.769999999999982,1155.18,1156.01,1153.98,1155.85,2.0299999999999727,-0.6699999999998454,0.6699999999998454,0.16000000000008185,1.2000000000000455,50,1156.2179835390946,1155.18,0,2.0299999999999727,1155.85,1156.56,1154.61,1154.85,1.9500000000000455,1,1,0.7100000000000364,0.2400000000000091,50,1155.85,1155.85,0,1.9500000000000455,1154.85,1156.2,1154.71,1155.25,1.490000000000009,-0.40000000000009095,0.40000000000009095,0.9500000000000455,0.13999999999987267,50,1154.85,1154.85,0,1.490000000000009,1155.11,1155.45,1154.41,1155.18,1.0399999999999636,-0.07000000000016371,0.07000000000016371,0.2699999999999818,0.6999999999998181,50,1155.11,1155.11,0,1.0399999999999636,1158.19,1158.19,1155.43,1155.43,2.759999999999991,2.759999999999991,2.759999999999991,0,0,50,1158.19,1158.19,0,2.759999999999991,0
1155.53,1156.28,1155.36,1155.74,0.9200000000000728,-0.21000000000003638,0.21000000000003638,0.5399999999999636,0.17000000000007276,50,1155.362,1155.53,0,0.9200000000000728,1155.7,1157.22,1154.87,1154.88,2.3500000000001364,0.8199999999999363,0.8199999999999363,1.5199999999999818,0.010000000000218279,50,1155.5246666666667,1155.7,0,2.3500000000001364,1154.46,1155.41,1153.92,1155.3,1.490000000000009,-0.8399999999999181,0.8399999999999181,0.11000000000012733,0.5399999999999636,50,1155.2997777777778,1154.46,0,1.490000000000009,1155.94,1155.94,1153.17,1154.34,2.769999999999982,1.6000000000001364,1.6000000000001364,0,1.1699999999998454,50,1155.2365185185186,1155.94,0,2.769999999999982,1155.18,1156.01,1153.98,1155.85,2.0299999999999727,-0.6699999999998454,0.6699999999998454,0.16000000000008185,1.2000000000000455,50,1156.2210123456791,1155.18,0,2.0299999999999727,1155.85,1156.56,1154.61,1154.85,1.9500000000000455,1,1,0.7100000000000364,0.2400000000000091,50,1155.9440082304527,1155.85,0,1.9500000000000455,1154.85,1156.2,1154.71,1155.25,1.490000000000009,-0.40000000000009095,0.40000000000009095,0.9500000000000455,0.13999999999987267,50,1154.85,1154.85,0,1.490000000000009,1155.11,1155.45,1154.41,1155.18,1.0399999999999636,-0.07000000000016371,0.07000000000016371,0.2699999999999818,0.6999999999998181,50,1155.11,1155.11,0,1.0399999999999636,1158.19,1158.19,1155.43,1155.43,2.759999999999991,2.759999999999991,2.759999999999991,0,0,50,1158.19,1158.19,0,2.759999999999991,1155.39,1157.87,1155.39,1157.7,2.479999999999791,-2.3099999999999454,2.3099999999999454,0.16999999999984539,0,50,1155.39,1155.39,0,2.479999999999791,0
1155.7,1157.22,1154.87,1154.88,2.3500000000001364,0.8199999999999363,0.8199999999999363,1.5199999999999818,0.010000000000218279,50,1155.426,1155.7,0,2.3500000000001364,1154.46,1155.41,1153.92,1155.3,1.490000000000009,-0.8399999999999181,0.8399999999999181,0.11000000000012733,0.5399999999999636,50,1155.234,1154.46,0,1.490000000000009,1155.94,1155.94,1153.17,1154.34,2.769999999999982,1.6000000000001364,1.6000000000001364,0,1.1699999999998454,50,1155.1926666666666,1155.94,0,2.769999999999982,1155.18,1156.01,1153.98,1155.85,2.0299999999999727,-0.6699999999998454,0.6699999999998454,0.16000000000008185,1.2000000000000455,50,1156.1917777777778,1155.18,0,2.0299999999999727,1155.85,1156.56,1154.61,1154.85,1.9500000000000455,1,1,0.7100000000000364,0.2400000000000091,50,1155.9245185185187,1155.85,0,1.9500000000000455,1154.85,1156.2,1154.71,1155.25,1.490000000000009,-0.40000000000009095,0.40000000000009095,0.9500000000000455,0.13999999999987267,50,1155.8663456790125,1154.85,0,1.490000000000009,1155.11,1155.45,1154.41,1155.18,1.0399999999999636,-0.07000000000016371,0.07000000000016371,0.2699999999999818,0.6999999999998181,50,1155.11,1155.11,0,1.0399999999999636,1158.19,1158.19,1155.43,1155.43,2.759999999999991,2.759999999999991,2.759999999999991,0,0,50,1158.19,1158.19,0,2.759999999999991,1155.39,1157.87,1155.39,1157.7,2.479999999999791,-2.3099999999999454,2.3099999999999454,0.16999999999984539,0,50,1155.39,1155.39,0,2.479999999999791,1155.75,1156.03,1155.25,1155.66,0.7799999999999727,0.08999999999991815,0.08999999999991815,0.2799999999999727,0.41000000000008185,50,1155.75,1155.75,0,0.7799999999999727,0
